what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946221791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946223049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946225969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946229016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946231109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946241727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357946243903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946251071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357946252963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357946254938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946258015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946259085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946260965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946262307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946267810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946269827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946271265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946272488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946277018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946278860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946281966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946282870
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1357946282877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946283336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946284266
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946286697
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357946289273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946294139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946295562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946295605
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357946306090
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946324454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946325029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946337286
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946339827
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946339888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946340391
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946340664
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946340718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946345947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946349774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946350956
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357946357210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946378328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946414036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946415702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946422552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946424645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1357946432070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946434452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946435660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357946437161
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1357946440537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946441561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946448268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946449560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946456952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946458152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357946463153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1357946464219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946475863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946476448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946476809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946483363
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357946499785
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946516330
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946516568
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357946551772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946562419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946604165
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946612296
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946613551
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946613824
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946619723
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946619723
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946620731
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946621651
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946624267
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1357946624268
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946625265
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946627071
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946627131
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946635603
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946635604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1357946636405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357946636612
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1357946659159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946662074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357946663226
